PSRXYZA,USB2,0,60.5,FINESTEERING,2354,588525.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641810.2847,-3664901.4497,4939956.0125,2.2136,2.9874,2.7234,SOL_COMPUTED,DOPPLER_VELOCITY,-1.0360,0.0727,-0.1496,0.0349,0.0460,0.0600,"",0.000,0.000,0.000,30,21,0,0,0,06,35,33*ec00fb87
PSRXYZA,USB2,0,67.5,FINESTEERING,2354,588526.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641811.3849,-3664901.2005,4939955.7459,2.2155,2.9819,2.7240,SOL_COMPUTED,DOPPLER_VELOCITY,-1.2287,-0.0095,0.0718,0.0362,0.0505,0.0591,"",0.000,0.000,0.000,29,21,0,0,0,06,35,33*06039c0e
PSRXYZA,USB2,0,57.5,FINESTEERING,2354,588527.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641812.5365,-3664901.1896,4939955.4099,2.2143,2.9806,2.7224,SOL_COMPUTED,DOPPLER_VELOCITY,-1.1689,0.1525,-0.4095,0.0343,0.0473,0.0585,"",0.000,0.000,0.000,29,21,0,0,0,06,35,33*7fda9f34
PSRXYZA,USB2,0,52.5,FINESTEERING,2354,588528.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641813.2566,-3664900.6775,4939955.0097,2.2729,3.0563,2.7062,SOL_COMPUTED,DOPPLER_VELOCITY,-1.0796,0.1581,-0.5157,0.0336,0.0458,0.0597,"",0.000,0.000,0.000,28,20,0,0,0,06,35,33*9975a47b
PSRXYZA,USB2,0,50.5,FINESTEERING,2354,588529.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641814.3006,-3664900.0374,4939954.6234,2.1541,2.6695,2.6674,SOL_COMPUTED,DOPPLER_VELOCITY,-1.0413,-0.0146,-0.3684,0.0345,0.0462,0.0580,"",0.000,0.000,0.000,32,22,0,0,0,06,35,33*8ab4955d
PSRXYZA,USB2,0,48.0,FINESTEERING,2354,588530.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641815.2966,-3664899.7210,4939954.2394,2.1576,2.6495,2.6710,SOL_COMPUTED,DOPPLER_VELOCITY,-1.1440,-0.1607,-0.1512,0.0383,0.0465,0.0588,"",0.000,0.000,0.000,30,22,0,0,0,06,35,33*12449e09
PSRXYZA,USB2,0,47.0,FINESTEERING,2354,588531.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641816.3611,-3664899.6126,4939953.7903,2.1747,2.6530,2.6800,SOL_COMPUTED,DOPPLER_VELOCITY,-1.1391,-0.0764,-0.3365,0.0349,0.0448,0.0568,"",0.000,0.000,0.000,30,22,0,0,0,06,35,33*9764a4bc
PSRXYZA,USB2,0,47.0,FINESTEERING,2354,588532.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641817.9654,-3664899.9343,4939953.8396,2.2789,2.7000,2.7586,SOL_COMPUTED,DOPPLER_VELOCITY,-1.0045,-0.0943,-0.6814,0.0377,0.0432,0.0594,"",0.000,0.000,0.000,31,22,0,0,0,06,35,33*cbb4b652
PSRXYZA,USB2,0,47.0,FINESTEERING,2354,588533.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641817.9698,-3664899.3597,4939952.3830,2.6793,2.8874,3.0693,SOL_COMPUTED,DOPPLER_VELOCITY,-1.0865,0.0056,-0.5912,0.0399,0.0455,0.0646,"",0.000,0.000,0.000,29,21,0,0,0,06,35,33*ad08ad6b
PSRXYZA,USB2,0,51.0,FINESTEERING,2354,588534.000,02000000,c94c,17399;SOL_COMPUTED,SINGLE,-1641819.1506,-3664899.5172,4939952.1111,2.6775,2.8830,3.0672,SOL_COMPUTED,DOPPLER_VELOCITY,-1.1763,-0.0053,-0.3363,0.0341,0.0420,0.0608,"",0.000,0.000,0.000,28,21,0,0,0,06,35,33*705061b3
